customer_id,last_txn_date,frequency,monetary,net_revenue,recency_days,r_score,f_score,m_score,rfm_total,rfm_segment,segment_tag
341,2025-12-23,4,2477.8300000000004,31.113982999999994,8,5,3,5,13,Loyal Users,D
342,2025-11-11,4,1348.75,20.915017999999996,50,4,3,4,11,Loyal Users,B
343,2025-10-09,3,309.94,0.9189199999999997,83,3,2,1,6,Potential Loyalists,C
344,2025-10-23,4,898.69,-1.9050619999999983,69,3,3,3,9,Loyal Users,B
345,2025-12-27,4,1187.48,-30.890072999999997,4,5,3,4,12,Loyal Users,A
346,2025-11-23,2,248.71,4.586434000000001,38,4,1,1,6,New Customers,A
347,2025-08-09,2,1100.02,16.722769000000003,144,2,1,4,7,Cannot Lose Them,A
348,2025-12-17,4,876.1600000000001,14.110430000000001,14,5,3,3,11,Loyal Users,A
349,2025-09-08,4,857.5,12.786586,114,2,3,3,8,At Risk,C
350,2025-12-09,3,1003.39,17.812272999999998,22,5,2,4,11,New Customers,D
351,2025-09-10,3,425.71,-11.205931000000001,112,2,2,2,6,Hibernating,B
352,2025-09-21,3,1080.3,12.281795,101,2,2,4,8,Cannot Lose Them,D
353,2025-10-07,4,1087.32,7.647870000000001,85,3,3,4,10,Loyal Users,D
354,2025-12-22,6,1632.67,26.276152,9,5,5,5,15,Champions,A
355,2025-12-14,7,1138.76,12.276365,17,5,5,4,14,Champions,D
356,2025-12-27,4,447.52,-7.794868999999999,4,5,3,2,10,Loyal Users,D
357,2025-11-18,6,843.5,4.004832,43,4,5,3,12,Loyal Users,A
358,2025-12-21,4,627.21,7.886926999999998,10,5,3,2,10,Loyal Users,D
359,2025-11-07,5,1239.66,5.2627820000000005,54,4,4,4,12,Champions,A
360,2025-02-11,2,1228.46,-23.902727,323,1,1,4,6,Cannot Lose Them,B
361,2025-07-15,1,86.08,-5.646416,169,1,1,1,3,Lost Customers,C
362,2025-10-22,4,1394.8700000000001,15.647331000000001,70,3,3,4,10,Loyal Users,C
363,2025-08-12,3,3140.79,-107.172777,141,2,2,5,9,Cannot Lose Them,B
364,2025-08-11,2,253.91000000000003,5.172321,142,2,1,1,4,Hibernating,A
366,2025-12-04,3,304.32000000000005,3.205042000000001,27,4,2,1,7,New Customers,C
367,2025-06-06,2,476.24,6.375838,208,1,1,2,4,Lost Customers,C
368,2025-06-04,1,391.84,3.2765600000000004,210,1,1,2,4,Lost Customers,C
369,2025-11-24,2,225.47000000000003,3.349543,37,4,1,1,6,New Customers,A
370,2025-11-21,4,1095.99,-11.176977,40,4,3,4,11,Loyal Users,D
371,2025-12-13,6,2533.59,37.539452,18,5,5,5,15,Champions,A
372,2025-08-31,5,1308.59,2.5724109999999962,122,2,4,4,10,At Risk,A
373,2025-11-05,4,1385.29,-3.3812289999999954,56,3,3,4,10,Loyal Users,C
374,2025-06-07,2,86.83,0.891085,207,1,1,1,3,Lost Customers,C
375,2025-09-10,5,1396.3400000000001,17.360556000000003,112,2,4,4,10,At Risk,A
376,2025-12-12,3,769.24,-8.794458,19,5,2,3,10,New Customers,A
377,2025-07-30,2,190.53,2.394282,154,2,1,1,4,Hibernating,B
378,2025-07-16,4,918.06,13.664646999999999,168,1,3,3,7,At Risk,C
379,2025-05-31,3,817.51,3.1956729999999993,214,1,2,3,6,Cannot Lose Them,C
380,2025-12-29,4,3122.1,46.29017,2,5,3,5,13,Loyal Users,B
381,2025-10-09,3,1908.98,12.147335000000005,83,3,2,5,10,Potential Loyalists,A
382,2025-10-16,3,587.73,5.830442,76,3,2,2,7,Potential Loyalists,D
383,2025-10-26,6,1155.42,4.959791000000001,66,3,5,4,12,Loyal Users,C
384,2025-06-04,1,263.45,4.940315,210,1,1,1,3,Lost Customers,B
385,2025-09-12,2,586.31,9.332956000000001,110,2,1,2,5,Hibernating,A
386,2025-11-23,3,816.2900000000001,7.496318000000002,38,4,2,3,9,New Customers,C
387,2025-12-02,1,156.3,1.1017400000000002,29,4,1,1,6,New Customers,D
388,2025-07-01,3,360.45,0.9504789999999996,183,1,2,1,4,Hibernating,B
389,2025-11-03,3,1152.99,3.5430319999999993,58,3,2,4,9,Potential Loyalists,D
390,2025-11-09,5,1857.16,-48.249872,52,4,4,5,13,Champions,B
391,2025-03-11,1,351.18,5.489824,295,1,1,1,3,Lost Customers,A
392,2025-04-07,2,301.35,1.5504899999999997,268,1,1,1,3,Lost Customers,C
393,2025-10-26,4,2006.3000000000002,15.605291999999999,66,3,3,5,11,Loyal Users,D
394,2025-12-18,7,1889.98,-12.119122000000003,13,5,5,5,15,Champions,D
395,2025-06-13,2,270.82,4.494247,201,1,1,1,3,Lost Customers,D
396,2025-12-08,3,704.03,9.151186000000001,23,5,2,3,10,New Customers,A
397,2025-07-12,4,510.45,9.700011,172,1,3,2,6,At Risk,C
398,2025-10-20,4,819.47,-3.843927000000001,72,3,3,3,9,Loyal Users,C
399,2025-11-18,3,183.63,-0.3048599999999997,43,4,2,1,7,New Customers,A
400,2025-09-03,5,2017.56,21.752114,119,2,4,5,11,At Risk,A
401,2025-11-22,5,1500.48,-21.960697999999994,39,4,4,4,12,Champions,B
402,2025-10-02,9,3217.7,7.411441,90,3,5,5,13,Loyal Users,B
403,2025-12-18,4,987.3,-3.0372330000000005,13,5,3,3,11,Loyal Users,C
404,2025-11-23,3,421.77,-13.415305,38,4,2,2,8,New Customers,C
405,2025-12-28,5,647.31,-1.902680000000002,3,5,4,2,11,Loyal Users,A
406,2025-05-05,1,404.3,5.81407,240,1,1,2,4,Lost Customers,B
407,2025-11-16,4,1771.9,13.054485999999997,45,4,3,5,12,Loyal Users,B
408,2025-05-01,5,1162.43,11.815833,244,1,4,4,9,At Risk,D
409,2025-10-18,3,1194.25,-1.606810000000003,74,3,2,4,9,Potential Loyalists,C
410,2025-06-24,2,208.79,0.4486189999999999,190,1,1,1,3,Lost Customers,A
411,2025-06-27,1,229.31,-11.244836,187,1,1,1,3,Lost Customers,D
412,2025-08-05,2,1360.57,-4.307965999999997,148,2,1,4,7,Cannot Lose Them,C
413,2025-12-26,3,548.2,11.635028,5,5,2,2,9,New Customers,C
414,2025-08-26,2,237.21,2.2553160000000005,127,2,1,1,4,Hibernating,A
415,2025-06-25,1,159.3,2.9537899999999997,189,1,1,1,3,Lost Customers,A
416,2025-08-20,3,1568.6599999999999,23.424563999999997,133,2,2,5,9,Cannot Lose Them,A
417,2025-02-28,2,821.5799999999999,12.838167,306,1,1,3,5,Cannot Lose Them,A
418,2025-07-14,3,866.47,5.311980000000002,170,1,2,3,6,Cannot Lose Them,C
419,2025-11-08,4,493.29,-4.086769000000001,53,4,3,2,9,Loyal Users,C
420,2025-12-27,5,1487.3,-11.927866000000002,4,5,4,4,13,Champions,C
421,2025-09-26,1,298.89,6.083804,96,3,1,1,5,Potential Loyalists,A
422,2025-12-28,3,1408.5,-8.472979999999998,3,5,2,4,11,New Customers,A
423,2025-12-16,3,483.74,5.706442000000001,15,5,2,2,9,New Customers,D
424,2025-09-07,4,767.15,-4.120707999999999,115,2,3,3,8,At Risk,B
425,2025-09-09,3,307.57,4.3365339999999994,113,2,2,1,5,Hibernating,B
426,2025-12-28,4,822.62,13.266941,3,5,3,3,11,Loyal Users,D
427,2025-11-10,4,1986.68,-37.415164000000004,51,4,3,5,12,Loyal Users,A
428,2025-12-05,3,728.79,4.484275000000001,26,4,2,3,9,New Customers,C
429,2025-11-11,5,983.1899999999999,11.910355,50,4,4,3,11,Loyal Users,D
430,2025-12-08,5,2537.19,5.155458999999993,23,5,4,5,14,Champions,C
431,2025-10-18,3,1068.58,9.645389,74,3,2,4,9,Potential Loyalists,C
432,2025-11-12,2,137.63,1.2116520000000002,49,4,1,1,6,New Customers,A
433,2025-11-14,3,277.96,-2.684074,47,4,2,1,7,New Customers,C
434,2025-12-14,4,944.28,8.950299999999999,17,5,4,3,12,Loyal Users,D
435,2025-08-03,1,85.7,1.91966,150,2,1,1,4,Hibernating,C
436,2025-09-18,4,514.9,-1.1420640000000009,104,2,4,2,8,At Risk,A
437,2025-09-15,4,1054.07,-32.71372900000001,107,2,4,4,10,At Risk,B
438,2025-03-16,4,1653.6100000000001,28.308342,290,1,4,5,10,At Risk,C
439,2025-11-15,3,403.68,6.133146,46,4,2,2,8,New Customers,C
440,2025-07-23,1,1841.09,-107.15157400000001,161,2,1,5,8,Cannot Lose Them,B
441,2025-10-07,4,3197.01,13.980818,85,3,4,5,12,Loyal Users,A
442,2025-12-30,2,2415.7000000000003,48.589532000000005,1,5,1,5,11,New Customers,B
443,2025-08-25,4,2094.5299999999997,27.043923,128,2,4,5,11,At Risk,B
444,2025-12-19,1,58.39,1.0069949999999999,12,5,1,1,7,New Customers,D
445,2025-10-17,1,288.85,3.4394050000000003,75,3,1,1,5,Potential Loyalists,D
446,2025-09-17,4,1466.11,22.476072,105,2,4,4,10,At Risk,D
447,2025-04-25,1,212.38,-2.240874,250,1,1,1,3,Lost Customers,B
448,2025-11-24,2,300.95,5.07012,37,4,1,1,6,New Customers,A
449,2025-07-13,4,860.68,8.071125,171,1,4,3,8,At Risk,D
450,2025-12-08,6,1661.76,-13.767775,23,5,5,5,15,Champions,A
451,2025-11-13,4,631.1800000000001,8.788511000000002,48,4,4,2,10,Loyal Users,D
452,2025-07-02,5,587.41,5.092218,182,1,4,2,7,At Risk,D
453,2025-11-19,2,423.04,-12.349279,42,4,1,2,7,New Customers,A
454,2025-02-02,2,418.60999999999996,-16.945522,332,1,1,2,4,Lost Customers,B
455,2025-01-14,1,76.08,-1.859232,351,1,1,1,3,Lost Customers,B
456,2025-09-02,1,125.01,0.862609,120,2,1,1,4,Hibernating,B
457,2025-02-01,1,101.75,1.3676500000000003,333,1,1,1,3,Lost Customers,D
458,2025-07-19,3,414.5,3.040798,165,1,2,2,5,Hibernating,C
459,2025-12-07,6,1197.0,6.131867,24,5,5,4,14,Champions,C
460,2025-10-30,3,550.38,7.620322000000001,62,3,2,2,7,Potential Loyalists,A
461,2025-10-25,3,478.15,6.919525999999999,67,3,2,2,7,Potential Loyalists,C
462,2025-07-25,2,541.4,-7.795292,159,2,1,2,5,Hibernating,C
463,2025-09-30,3,500.19,6.194637,92,3,2,2,7,Potential Loyalists,B
464,2025-03-05,2,393.09000000000003,5.785408,301,1,1,2,4,Lost Customers,A
465,2025-12-25,4,1693.15,-51.531402,6,5,4,5,14,Champions,A
466,2025-10-04,4,543.03,7.874765,88,3,4,2,9,Loyal Users,C
467,2025-10-22,2,420.85,5.674378000000001,70,3,1,2,6,Potential Loyalists,D
468,2025-10-23,3,1259.8,22.380602,69,3,2,4,9,Potential Loyalists,B
469,2025-12-23,5,993.8000000000001,10.641654000000003,8,5,4,4,13,Champions,C
470,2025-12-08,4,775.36,6.922898,23,5,4,3,12,Loyal Users,A
471,2025-10-13,2,420.02,4.488887999999999,79,3,1,2,6,Potential Loyalists,D
472,2025-07-16,3,528.21,5.3635449999999985,168,1,2,2,5,Hibernating,C
473,2025-06-06,1,306.91,2.1814990000000005,208,1,1,1,3,Lost Customers,C
474,2025-04-10,3,1399.4500000000003,7.880605000000001,265,1,2,4,7,Cannot Lose Them,C
475,2025-07-06,3,681.77,7.855415,178,1,2,3,6,Cannot Lose Them,D
476,2025-10-17,3,1800.36,9.021891999999998,75,3,2,5,10,Potential Loyalists,A
477,2025-08-15,3,2326.7400000000002,35.55148,138,2,2,5,9,Cannot Lose Them,B
478,2025-12-15,6,2446.26,29.697372,16,5,5,5,15,Champions,D
479,2025-12-22,2,937.27,18.084739,9,5,1,3,9,New Customers,D
480,2025-03-28,1,383.93,-24.249617999999998,278,1,1,2,4,Lost Customers,A
481,2025-12-26,5,588.37,8.925367999999999,5,5,4,2,11,Loyal Users,C
482,2025-11-03,5,1064.47,9.224202000000002,58,3,4,4,11,Loyal Users,B
483,2025-12-27,3,1658.3000000000002,16.334243,4,5,2,5,12,New Customers,A
484,2025-11-04,4,1358.6299999999999,1.5332069999999984,57,3,4,4,11,Loyal Users,C
485,2025-09-13,3,1449.98,21.269925,109,2,2,4,8,Cannot Lose Them,A
486,2025-11-05,5,1476.1599999999999,6.5357379999999985,56,3,4,4,11,Loyal Users,C
487,2025-11-26,3,751.5,10.021690999999999,35,4,2,3,9,New Customers,D
488,2025-08-18,2,1128.33,-42.26798300000001,135,2,1,4,7,Cannot Lose Them,B
489,2025-05-27,3,1336.5900000000001,2.04407,218,1,2,4,7,Cannot Lose Them,A
490,2025-03-17,1,93.87,1.000731,289,1,1,1,3,Lost Customers,D
491,2025-10-23,2,403.64,-5.538578000000001,69,3,1,2,6,Potential Loyalists,D
492,2025-08-27,5,528.38,2.3935479999999982,126,2,4,2,8,At Risk,D
493,2025-11-23,1,127.86,-6.7697579999999995,38,4,1,1,6,New Customers,B
494,2025-09-18,7,1787.76,5.519450000000001,104,2,5,5,12,At Risk,B
495,2025-09-15,3,2012.34,17.856026999999997,107,2,2,5,9,Cannot Lose Them,B
496,2025-11-06,4,775.2,-8.383394,55,3,4,3,10,Loyal Users,A
497,2025-09-15,4,1250.03,-3.7783320000000007,107,2,4,4,10,At Risk,D
498,2025-04-01,1,518.42,-5.650802000000001,274,1,1,2,4,Lost Customers,D
499,2025-10-13,4,1363.37,23.725393,79,3,4,4,11,Loyal Users,C
500,2025-07-18,2,294.21000000000004,-1.3501109999999998,166,1,1,1,3,Lost Customers,A
501,2025-12-06,6,3242.06,68.807669,25,4,5,5,14,Champions,B
502,2025-12-27,6,3351.42,-58.72526999999999,4,5,5,5,15,Champions,B
503,2025-10-25,4,631.58,1.1047489999999989,67,3,4,2,9,Loyal Users,D
504,2025-11-29,7,1626.6200000000001,9.170218000000002,32,4,5,5,14,Champions,D
505,2025-02-09,1,317.65,4.257105000000001,325,1,1,1,3,Lost Customers,A
506,2025-07-24,2,411.32,5.799652,160,2,1,2,5,Hibernating,D
507,2025-02-24,2,143.68,-3.0951199999999996,310,1,1,1,3,Lost Customers,C
508,2025-02-12,1,201.33,3.547797,322,1,1,1,3,Lost Customers,C
509,2025-10-15,6,1419.77,19.305670000000003,77,3,5,4,12,Loyal Users,B
510,2025-10-16,2,421.12,7.9719310000000005,76,3,1,2,6,Potential Loyalists,C
511,2025-07-07,3,815.8499999999999,-5.723071000000002,177,1,2,3,6,Cannot Lose Them,D
512,2025-10-28,2,811.2,17.936000000000003,64,3,1,3,7,Potential Loyalists,B
513,2025-11-10,2,630.4599999999999,-40.35109800000001,51,4,1,2,7,New Customers,A
514,2025-02-14,3,771.06,4.095946,320,1,2,3,6,Cannot Lose Them,D
515,2025-11-16,2,253.3,3.5679420000000004,45,4,1,1,6,New Customers,D
516,2025-11-09,3,224.35999999999999,-4.923666000000001,52,4,2,1,7,New Customers,D
517,2025-09-01,2,978.53,-39.538416999999995,121,2,1,3,6,Cannot Lose Them,C
518,2025-11-03,5,2569.11,17.82246,58,3,4,5,12,Loyal Users,C
519,2025-11-02,3,331.67,-6.806797999999999,59,3,2,1,6,Potential Loyalists,D
520,2025-01-18,1,83.77,0.6506839999999999,347,1,1,1,3,Lost Customers,B
521,2025-08-03,1,568.69,13.369167000000003,150,2,1,2,5,Hibernating,C
522,2025-11-09,4,1790.5,19.075446,52,4,4,5,13,Champions,B
523,2025-10-15,2,527.3,-18.12494,77,3,1,2,6,Potential Loyalists,D
524,2025-10-30,1,42.37,0.729267,62,3,1,1,5,Potential Loyalists,C
525,2025-08-22,3,729.94,13.915261,131,2,2,3,7,Cannot Lose Them,C
526,2025-10-20,4,629.04,3.7147300000000003,72,3,4,2,9,Loyal Users,D
527,2025-07-08,2,288.21000000000004,5.786159,176,1,1,1,3,Lost Customers,C
528,2025-10-23,1,282.41,4.028560000000001,69,3,1,1,5,Potential Loyalists,D
529,2025-02-23,1,482.3,10.4529,311,1,1,2,4,Lost Customers,B
530,2025-11-01,3,803.55,-1.1628830000000008,60,3,2,3,8,Potential Loyalists,A
531,2025-07-28,4,896.25,1.8413549999999987,156,2,4,3,9,At Risk,A
532,2025-09-16,3,417.72,4.214481000000001,106,2,2,2,6,Hibernating,D
533,2025-07-25,1,224.73,4.183952000000001,159,2,1,1,4,Hibernating,C
535,2025-06-20,3,2874.2,29.694739000000002,194,1,2,5,8,Cannot Lose Them,C
536,2025-12-25,4,2052.1,-59.16527400000001,6,5,4,5,14,Champions,B
537,2025-12-29,3,477.69,6.480207,2,5,2,2,9,New Customers,D
538,2025-11-14,2,478.22,-23.825616999999998,47,4,1,2,7,New Customers,D
539,2025-06-04,2,556.33,6.5678160000000005,210,1,1,2,4,Lost Customers,B
540,2025-12-26,2,286.72,-10.143006999999999,5,5,1,1,7,New Customers,D
541,2025-11-22,4,612.99,-2.8870900000000006,39,4,4,2,10,Loyal Users,C
542,2025-09-10,4,601.12,3.7046590000000004,112,2,4,2,8,At Risk,C
543,2025-12-30,4,1269.33,-29.537628000000005,1,5,4,4,13,Champions,B
544,2025-08-09,4,845.94,-16.634871999999998,144,2,4,3,9,At Risk,C
545,2025-10-20,4,997.6700000000001,-16.066784999999996,72,3,4,4,11,Loyal Users,D
546,2025-11-25,4,735.88,11.951602999999999,36,4,4,3,11,Loyal Users,C
547,2025-10-10,3,987.47,16.413641999999996,82,3,2,3,8,Potential Loyalists,D
548,2025-07-25,3,1050.03,9.611761999999999,159,2,2,4,8,Cannot Lose Them,B
549,2025-12-26,3,1047.8500000000001,9.629026,5,5,2,4,11,New Customers,B
550,2025-12-15,5,1972.9,-8.963284999999999,16,5,4,5,14,Champions,A
551,2025-06-26,4,1675.7199999999998,-22.815058000000008,188,1,4,5,10,At Risk,B
552,2025-11-06,4,3875.68,-25.451895,55,3,4,5,12,Loyal Users,B
553,2025-09-26,5,1073.49,12.615422,96,3,4,4,11,Loyal Users,A
554,2025-10-18,2,175.15,2.6643239999999997,74,3,1,1,5,Potential Loyalists,C
555,2025-11-22,6,1878.6299999999999,4.130391000000003,39,4,5,5,14,Champions,B
556,2025-12-14,4,758.19,13.722479999999997,17,5,4,3,12,Loyal Users,A
557,2025-11-01,1,31.33,0.599861,60,3,1,1,5,Potential Loyalists,D
558,2025-10-05,6,1836.02,7.61045,87,3,5,5,13,Loyal Users,C
559,2025-12-29,6,1357.94,26.312464,2,5,5,4,14,Champions,C
560,2025-08-12,3,517.96,5.558432,141,2,2,2,6,Hibernating,B
561,2025-12-17,4,1741.5,27.927817,14,5,4,5,14,Champions,B
562,2025-03-26,1,2093.33,22.080622,280,1,1,5,7,Cannot Lose Them,D
563,2025-12-10,4,819.8699999999999,12.105501999999998,21,5,4,3,12,Loyal Users,A
564,2025-12-28,3,804.92,-2.125900000000002,3,5,2,3,10,New Customers,A
565,2025-11-24,4,1562.56,5.894286999999999,37,4,4,5,13,Champions,D
566,2025-12-07,4,1564.0,-3.334727000000001,24,5,4,5,14,Champions,C
567,2025-06-20,1,463.82,11.099118,194,1,1,2,4,Lost Customers,A
568,2025-11-21,5,392.77,3.7224259999999996,40,4,4,2,10,Loyal Users,D
569,2025-09-11,3,582.61,-5.361748,111,2,2,2,6,Hibernating,C
570,2025-12-15,5,856.79,-0.7317070000000001,16,5,4,3,12,Loyal Users,A
571,2025-09-28,5,3488.52,-15.170728999999996,94,3,4,5,12,Loyal Users,A
572,2025-04-05,1,67.44,1.578792,270,1,1,1,3,Lost Customers,D
573,2025-05-25,4,1297.8799999999999,4.233378,220,1,4,4,9,At Risk,C
574,2025-10-18,4,582.51,-13.408733999999999,74,3,4,2,9,Loyal Users,A
575,2025-04-29,1,123.97,-3.149139,246,1,1,1,3,Lost Customers,A
576,2025-11-09,4,1192.68,10.149130000000001,52,4,4,4,12,Champions,D
577,2025-03-27,2,856.9000000000001,-13.482740000000002,279,1,1,3,5,Cannot Lose Them,A
579,2025-10-14,6,1880.83,23.596077,78,3,5,5,13,Loyal Users,A
580,2025-09-27,3,1686.6,-0.03656300000000101,95,3,2,5,10,Potential Loyalists,C
581,2025-10-09,2,499.86,-20.742424,83,3,1,2,6,Potential Loyalists,C
582,2025-10-09,4,834.4300000000001,-5.095272,83,3,4,3,10,Loyal Users,C
583,2025-12-01,1,524.14,6.4407179999999995,30,4,1,2,7,New Customers,D
584,2025-10-26,7,1980.3200000000002,-30.749547000000003,66,3,5,5,13,Loyal Users,B
585,2025-11-06,6,2064.85,-26.378057,55,3,5,5,13,Loyal Users,B
586,2025-11-12,5,1498.26,21.518653,49,4,4,4,12,Champions,C
587,2025-05-17,2,161.42,-10.978544,228,1,1,1,3,Lost Customers,A
588,2025-12-27,6,1836.65,-24.085784999999994,4,5,5,5,15,Champions,D
589,2025-09-21,4,852.91,10.753361000000002,101,2,4,3,9,At Risk,C
590,2025-12-25,3,1264.29,24.5203,6,5,2,4,11,New Customers,B
591,2025-06-06,2,539.77,9.489099999999999,208,1,1,2,4,Lost Customers,C
592,2025-11-18,3,617.37,11.504332,43,4,2,2,8,New Customers,B
593,2025-10-27,2,686.86,0.1390740000000008,65,3,1,3,7,Potential Loyalists,B
594,2025-11-30,4,2409.99,-2.8526490000000044,31,4,4,5,13,Champions,D
595,2025-11-03,4,1993.48,18.76172,58,3,4,5,12,Loyal Users,A
596,2025-11-28,3,815.13,7.149993000000001,33,4,2,3,9,New Customers,C
597,2025-05-23,2,477.74,9.028284,222,1,1,2,4,Lost Customers,B
598,2025-11-25,5,4183.73,26.59200099999999,36,4,4,5,13,Champions,A
599,2025-10-21,3,1564.68,25.077286,71,3,2,5,10,Potential Loyalists,D
600,2025-04-26,2,372.45000000000005,2.8993149999999996,249,1,1,2,4,Lost Customers,A
601,2025-02-01,1,557.2,12.252840000000003,333,1,1,2,4,Lost Customers,A
602,2025-10-10,2,965.1600000000001,-1.5175990000000006,82,3,1,3,7,Potential Loyalists,A
603,2025-03-31,1,966.3,8.902339999999999,275,1,1,3,5,Cannot Lose Them,B
604,2025-11-06,5,1478.01,-22.654305,55,3,4,4,11,Loyal Users,A
606,2025-10-27,4,664.16,10.314916,65,3,4,3,10,Loyal Users,B
607,2025-12-25,3,1277.57,7.174876999999995,6,5,2,4,11,New Customers,A
608,2025-06-26,3,644.59,7.407145999999999,188,1,2,2,5,Hibernating,C
609,2025-11-11,6,1444.34,10.050195,50,4,5,4,13,Champions,A
610,2025-05-06,2,529.38,-10.824801999999998,239,1,1,2,4,Lost Customers,C
611,2025-12-01,3,848.05,0.8757999999999981,30,4,2,3,9,New Customers,C
612,2025-12-29,2,1078.67,13.577344,2,5,1,4,10,New Customers,B
613,2025-05-12,3,850.52,-19.236481,233,1,2,3,6,Cannot Lose Them,A
614,2025-11-10,2,668.69,8.803938999999998,51,4,1,3,8,New Customers,B
615,2025-10-17,5,1401.01,-10.559611,75,3,4,4,11,Loyal Users,B
616,2025-10-19,4,1935.9,-53.899153999999996,73,3,4,5,12,Loyal Users,A
617,2025-04-23,3,525.96,-6.070653999999999,252,1,2,2,5,Hibernating,C
618,2025-12-31,4,1151.02,4.7985159999999984,0,5,4,4,13,Champions,D
619,2025-10-25,1,199.96,4.05916,67,3,1,1,5,Potential Loyalists,B
620,2025-08-28,2,801.52,-27.457192000000006,125,2,1,3,6,Cannot Lose Them,C
621,2025-11-09,4,844.88,14.333130000000002,52,4,4,3,11,Loyal Users,C
622,2025-12-20,3,1853.72,10.524286,11,5,2,5,12,New Customers,C
623,2025-11-12,3,1175.93,2.477958,49,4,2,4,10,New Customers,C
624,2025-11-12,3,1781.2599999999998,28.876164999999997,49,4,2,5,11,New Customers,C
625,2025-08-04,2,632.1999999999999,10.246677999999998,149,2,1,2,5,Hibernating,B
626,2025-11-28,1,61.97,1.2675669999999997,33,4,1,1,6,New Customers,D
627,2025-11-04,1,176.62,2.3139760000000003,57,3,1,1,5,Potential Loyalists,B
628,2025-11-29,5,2038.29,40.128108999999995,32,4,4,5,13,Champions,C
629,2025-11-11,4,489.67999999999995,-9.694363000000001,50,4,4,2,10,Loyal Users,D
630,2025-12-15,5,2416.01,30.454394999999998,16,5,4,5,14,Champions,D
631,2025-07-14,3,662.14,5.878977,170,1,2,3,6,Cannot Lose Them,A
632,2025-12-17,5,1000.89,-2.0502280000000006,14,5,4,4,13,Champions,B
633,2025-04-12,2,322.44,6.926264000000001,263,1,1,1,3,Lost Customers,C
634,2025-12-21,3,499.14,4.916332,10,5,2,2,9,New Customers,D
635,2025-08-11,2,492.92,5.244576,142,2,1,2,5,Hibernating,A
636,2025-06-02,3,541.39,7.433581,212,1,2,2,5,Hibernating,A
637,2025-09-02,5,717.7,9.597985,120,2,4,3,9,At Risk,D
638,2025-05-26,4,1318.54,-1.8327570000000009,219,1,4,4,9,At Risk,D
639,2025-09-30,3,614.51,5.641834,92,3,2,2,7,Potential Loyalists,C
640,2025-07-18,2,315.22,-2.552765999999999,166,1,1,1,3,Lost Customers,A
641,2025-11-05,3,539.2,2.132477,56,3,2,2,7,Potential Loyalists,A
642,2025-12-12,5,2326.69,25.025772,19,5,4,5,14,Champions,D
643,2025-11-07,3,662.65,-4.620086000000002,54,4,2,3,9,New Customers,A
644,2025-03-22,1,136.77,2.827325,284,1,1,1,3,Lost Customers,D
645,2025-12-20,5,976.25,5.050981,11,5,4,3,12,Loyal Users,B
646,2025-09-12,3,820.17,-14.381870999999997,110,2,2,3,7,Cannot Lose Them,B
647,2025-07-29,3,1662.87,6.48243,155,2,2,5,9,Cannot Lose Them,D
648,2025-10-31,6,832.8,9.052875999999998,61,3,5,3,11,Loyal Users,B
649,2025-09-02,7,2603.85,9.969725000000004,120,2,5,5,12,At Risk,B
650,2025-08-25,1,295.2,-8.69584,128,2,1,1,4,Hibernating,A
651,2025-12-03,1,229.25,-9.697925,28,4,1,1,6,New Customers,B
652,2025-10-04,2,361.4,5.132505999999999,88,3,1,2,6,Potential Loyalists,A
653,2025-05-29,1,94.5,-1.5822999999999998,216,1,1,1,3,Lost Customers,C
654,2025-10-07,3,1141.74,11.869427,85,3,2,4,9,Potential Loyalists,D
655,2025-11-23,6,1751.31,18.563955,38,4,5,5,14,Champions,A
656,2025-12-30,5,1505.71,-24.765897000000002,1,5,4,5,14,Champions,A
657,2025-12-18,4,626.16,2.7629050000000004,13,5,4,2,11,Loyal Users,A
658,2025-10-08,5,1260.24,-26.465734,84,3,4,4,11,Loyal Users,A
659,2025-10-29,1,272.36,-8.641119999999999,63,3,1,1,5,Potential Loyalists,C
660,2025-08-23,6,2511.4700000000003,-54.993430999999994,130,2,5,5,12,At Risk,C
661,2025-12-20,5,945.53,-20.053315000000005,11,5,4,3,12,Loyal Users,C
662,2025-12-14,3,1170.23,9.275823,17,5,2,4,11,New Customers,B
663,2025-12-08,4,1315.98,1.8103010000000008,23,5,4,4,13,Champions,C
664,2025-12-04,4,2105.86,-16.995445,27,4,4,5,13,Champions,D
665,2025-07-17,3,328.44,5.124306,167,1,2,1,4,Hibernating,D
666,2025-11-19,6,891.27,4.499344000000001,42,4,5,3,12,Loyal Users,A
667,2025-04-23,2,640.9399999999999,5.131085,252,1,1,2,4,Lost Customers,C
668,2025-12-23,4,1352.63,2.3823819999999998,8,5,4,4,13,Champions,D
670,2025-08-20,3,493.64,7.0646640000000005,133,2,2,2,6,Hibernating,D
671,2025-08-07,1,440.88,7.252632,146,2,1,2,5,Hibernating,D
672,2025-08-05,4,683.26,-13.710808,148,2,4,3,9,At Risk,B
673,2025-07-06,4,685.1500000000001,-11.425409,178,1,4,3,8,At Risk,C
674,2025-12-08,1,127.68,2.061632,23,5,1,1,7,New Customers,C
