customer_id,last_txn_date,txn_last_90d,txn_last_30d,total_txns,total_gmv,lifetime_value,days_inactive,churn_risk
415,2025-06-25,0,0,1,159.3,2.9537899999999997,189,High Risk
416,2025-08-20,0,0,3,1568.6599999999999,23.424563999999997,133,High Risk
417,2025-02-28,0,0,2,821.5799999999999,12.838167,306,High Risk
418,2025-07-14,0,0,3,866.47,5.311980000000002,170,High Risk
419,2025-11-08,2,0,4,493.29,-4.086769000000001,53,Medium Risk
420,2025-12-27,1,1,5,1487.3,-11.927866000000002,4,Active
421,2025-09-26,0,0,1,298.89,6.083804,96,High Risk
422,2025-12-28,1,1,3,1408.5,-8.472979999999998,3,Active
423,2025-12-16,1,1,3,483.74,5.706442000000001,15,Active
424,2025-09-07,0,0,4,767.15,-4.120707999999999,115,High Risk
425,2025-09-09,0,0,3,307.57,4.3365339999999994,113,High Risk
426,2025-12-28,2,1,4,822.62,13.266941,3,Active
427,2025-11-10,1,0,4,1986.68,-37.415164000000004,51,Medium Risk
428,2025-12-05,1,1,3,728.79,4.484275000000001,26,Active
429,2025-11-11,1,0,5,983.1899999999999,11.910355,50,Medium Risk
430,2025-12-08,2,1,5,2537.19,5.155458999999993,23,Active
431,2025-10-18,1,0,3,1068.58,9.645389,74,High Risk
432,2025-11-12,1,0,2,137.63,1.2116520000000002,49,Medium Risk
433,2025-11-14,1,0,3,277.96,-2.684074,47,Medium Risk
434,2025-12-14,1,1,4,944.28,8.950299999999999,17,Active
435,2025-08-03,0,0,1,85.7,1.91966,150,High Risk
436,2025-09-18,0,0,4,514.9,-1.1420640000000009,104,High Risk
437,2025-09-15,0,0,4,1054.07,-32.71372900000001,107,High Risk
438,2025-03-16,0,0,4,1653.6100000000001,28.308342,290,High Risk
439,2025-11-15,2,0,3,403.68,6.133146,46,Medium Risk
440,2025-07-23,0,0,1,1841.09,-107.15157400000001,161,High Risk
441,2025-10-07,1,0,4,3197.01,13.980818,85,High Risk
442,2025-12-30,1,1,2,2415.7000000000003,48.589532000000005,1,Active
443,2025-08-25,0,0,4,2094.5299999999997,27.043923,128,High Risk
444,2025-12-19,1,1,1,58.39,1.0069949999999999,12,Active
445,2025-10-17,1,0,1,288.85,3.4394050000000003,75,High Risk
446,2025-09-17,0,0,4,1466.11,22.476072,105,High Risk
447,2025-04-25,0,0,1,212.38,-2.240874,250,High Risk
448,2025-11-24,1,0,2,300.95,5.07012,37,Medium Risk
449,2025-07-13,0,0,4,860.68,8.071125,171,High Risk
450,2025-12-08,2,1,6,1661.76,-13.767775,23,Active
451,2025-11-13,1,0,4,631.1800000000001,8.788511000000002,48,Medium Risk
452,2025-07-02,0,0,5,587.41,5.092218,182,High Risk
453,2025-11-19,1,0,2,423.04,-12.349279,42,Medium Risk
454,2025-02-02,0,0,2,418.60999999999996,-16.945522,332,High Risk
455,2025-01-14,0,0,1,76.08,-1.859232,351,High Risk
456,2025-09-02,0,0,1,125.01,0.862609,120,High Risk
457,2025-02-01,0,0,1,101.75,1.3676500000000003,333,High Risk
458,2025-07-19,0,0,3,414.5,3.040798,165,High Risk
459,2025-12-07,1,1,6,1197.0,6.131867,24,Active
460,2025-10-30,1,0,3,550.38,7.620322000000001,62,High Risk
461,2025-10-25,1,0,3,478.15,6.919525999999999,67,High Risk
462,2025-07-25,0,0,2,541.4,-7.795292,159,High Risk
463,2025-09-30,0,0,3,500.19,6.194637,92,High Risk
464,2025-03-05,0,0,2,393.09000000000003,5.785408,301,High Risk
465,2025-12-25,1,1,4,1693.15,-51.531402,6,Active
466,2025-10-04,1,0,4,543.03,7.874765,88,High Risk
467,2025-10-22,1,0,2,420.85,5.674378000000001,70,High Risk
468,2025-10-23,1,0,3,1259.8,22.380602,69,High Risk
469,2025-12-23,1,1,5,993.8000000000001,10.641654000000003,8,Active
470,2025-12-08,1,1,4,775.36,6.922898,23,Active
471,2025-10-13,1,0,2,420.02,4.488887999999999,79,High Risk
472,2025-07-16,0,0,3,528.21,5.3635449999999985,168,High Risk
473,2025-06-06,0,0,1,306.91,2.1814990000000005,208,High Risk
474,2025-04-10,0,0,3,1399.4500000000003,7.880605000000001,265,High Risk
475,2025-07-06,0,0,3,681.77,7.855415,178,High Risk
476,2025-10-17,1,0,3,1800.36,9.021891999999998,75,High Risk
477,2025-08-15,0,0,3,2326.7400000000002,35.55148,138,High Risk
478,2025-12-15,3,3,6,2446.26,29.697372,16,Active
479,2025-12-22,2,2,2,937.27,18.084739,9,Active
480,2025-03-28,0,0,1,383.93,-24.249617999999998,278,High Risk
481,2025-12-26,1,1,5,588.37,8.925367999999999,5,Active
482,2025-11-03,1,0,5,1064.47,9.224202000000002,58,Medium Risk
483,2025-12-27,3,1,3,1658.3000000000002,16.334243,4,Active
484,2025-11-04,1,0,4,1358.6299999999999,1.5332069999999984,57,Medium Risk
485,2025-09-13,0,0,3,1449.98,21.269925,109,High Risk
486,2025-11-05,1,0,5,1476.1599999999999,6.5357379999999985,56,Medium Risk
487,2025-11-26,2,0,3,751.5,10.021690999999999,35,Medium Risk
488,2025-08-18,0,0,2,1128.33,-42.26798300000001,135,High Risk
489,2025-05-27,0,0,3,1336.5900000000001,2.04407,218,High Risk
490,2025-03-17,0,0,1,93.87,1.000731,289,High Risk
491,2025-10-23,1,0,2,403.64,-5.538578000000001,69,High Risk
492,2025-08-27,0,0,5,528.38,2.3935479999999982,126,High Risk
493,2025-11-23,1,0,1,127.86,-6.7697579999999995,38,Medium Risk
494,2025-09-18,0,0,7,1787.76,5.519450000000001,104,High Risk
495,2025-09-15,0,0,3,2012.34,17.856026999999997,107,High Risk
496,2025-11-06,2,0,4,775.2,-8.383394,55,Medium Risk
497,2025-09-15,0,0,4,1250.03,-3.7783320000000007,107,High Risk
498,2025-04-01,0,0,1,518.42,-5.650802000000001,274,High Risk
499,2025-10-13,1,0,4,1363.37,23.725393,79,High Risk
500,2025-07-18,0,0,2,294.21000000000004,-1.3501109999999998,166,High Risk
501,2025-12-06,2,1,6,3242.06,68.807669,25,Active
502,2025-12-27,3,1,6,3351.42,-58.72526999999999,4,Active
503,2025-10-25,1,0,4,631.58,1.1047489999999989,67,High Risk
504,2025-11-29,1,0,7,1626.6200000000001,9.170218000000002,32,Medium Risk
505,2025-02-09,0,0,1,317.65,4.257105000000001,325,High Risk
506,2025-07-24,0,0,2,411.32,5.799652,160,High Risk
507,2025-02-24,0,0,2,143.68,-3.0951199999999996,310,High Risk
508,2025-02-12,0,0,1,201.33,3.547797,322,High Risk
509,2025-10-15,2,0,6,1419.77,19.305670000000003,77,Medium Risk
510,2025-10-16,1,0,2,421.12,7.9719310000000005,76,High Risk
511,2025-07-07,0,0,3,815.8499999999999,-5.723071000000002,177,High Risk
512,2025-10-28,1,0,2,811.2,17.936000000000003,64,High Risk
513,2025-11-10,1,0,2,630.4599999999999,-40.35109800000001,51,Medium Risk
514,2025-02-14,0,0,3,771.06,4.095946,320,High Risk
515,2025-11-16,1,0,2,253.3,3.5679420000000004,45,Medium Risk
516,2025-11-09,1,0,3,224.35999999999999,-4.923666000000001,52,Medium Risk
517,2025-09-01,0,0,2,978.53,-39.538416999999995,121,High Risk
518,2025-11-03,2,0,5,2569.11,17.82246,58,Medium Risk
519,2025-11-02,1,0,3,331.67,-6.806797999999999,59,Medium Risk
520,2025-01-18,0,0,1,83.77,0.6506839999999999,347,High Risk
521,2025-08-03,0,0,1,568.69,13.369167000000003,150,High Risk
522,2025-11-09,1,0,4,1790.5,19.075446,52,Medium Risk
523,2025-10-15,1,0,2,527.3,-18.12494,77,High Risk
524,2025-10-30,1,0,1,42.37,0.729267,62,High Risk
525,2025-08-22,0,0,3,729.94,13.915261,131,High Risk
526,2025-10-20,1,0,4,629.04,3.7147300000000003,72,High Risk
527,2025-07-08,0,0,2,288.21000000000004,5.786159,176,High Risk
528,2025-10-23,1,0,1,282.41,4.028560000000001,69,High Risk
529,2025-02-23,0,0,1,482.3,10.4529,311,High Risk
530,2025-11-01,1,0,3,803.55,-1.1628830000000008,60,Medium Risk
531,2025-07-28,0,0,4,896.25,1.8413549999999987,156,High Risk
532,2025-09-16,0,0,3,417.72,4.214481000000001,106,High Risk
533,2025-07-25,0,0,1,224.73,4.183952000000001,159,High Risk
535,2025-06-20,0,0,3,2874.2,29.694739000000002,194,High Risk
536,2025-12-25,1,1,4,2052.1,-59.16527400000001,6,Active
537,2025-12-29,1,1,3,477.69,6.480207,2,Active
538,2025-11-14,1,0,2,478.22,-23.825616999999998,47,Medium Risk
539,2025-06-04,0,0,2,556.33,6.5678160000000005,210,High Risk
540,2025-12-26,1,1,2,286.72,-10.143006999999999,5,Active
541,2025-11-22,1,0,4,612.99,-2.8870900000000006,39,Medium Risk
542,2025-09-10,0,0,4,601.12,3.7046590000000004,112,High Risk
543,2025-12-30,1,1,4,1269.33,-29.537628000000005,1,Active
544,2025-08-09,0,0,4,845.94,-16.634871999999998,144,High Risk
545,2025-10-20,1,0,4,997.6700000000001,-16.066784999999996,72,High Risk
546,2025-11-25,3,0,4,735.88,11.951602999999999,36,Medium Risk
547,2025-10-10,1,0,3,987.47,16.413641999999996,82,High Risk
548,2025-07-25,0,0,3,1050.03,9.611761999999999,159,High Risk
549,2025-12-26,1,1,3,1047.8500000000001,9.629026,5,Active
550,2025-12-15,2,1,5,1972.9,-8.963284999999999,16,Active
551,2025-06-26,0,0,4,1675.7199999999998,-22.815058000000008,188,High Risk
552,2025-11-06,1,0,4,3875.68,-25.451895,55,Medium Risk
553,2025-09-26,0,0,5,1073.49,12.615422,96,High Risk
554,2025-10-18,1,0,2,175.15,2.6643239999999997,74,High Risk
555,2025-11-22,2,0,6,1878.6299999999999,4.130391000000003,39,Medium Risk
556,2025-12-14,1,1,4,758.19,13.722479999999997,17,Active
557,2025-11-01,1,0,1,31.33,0.599861,60,Medium Risk
558,2025-10-05,1,0,6,1836.02,7.61045,87,High Risk
559,2025-12-29,3,1,6,1357.94,26.312464,2,Active
560,2025-08-12,0,0,3,517.96,5.558432,141,High Risk
561,2025-12-17,1,1,4,1741.5,27.927817,14,Active
562,2025-03-26,0,0,1,2093.33,22.080622,280,High Risk
563,2025-12-10,2,1,4,819.8699999999999,12.105501999999998,21,Active
564,2025-12-28,2,1,3,804.92,-2.125900000000002,3,Active
565,2025-11-24,2,0,4,1562.56,5.894286999999999,37,Medium Risk
566,2025-12-07,1,1,4,1564.0,-3.334727000000001,24,Active
567,2025-06-20,0,0,1,463.82,11.099118,194,High Risk
568,2025-11-21,2,0,5,392.77,3.7224259999999996,40,Medium Risk
569,2025-09-11,0,0,3,582.61,-5.361748,111,High Risk
570,2025-12-15,2,1,5,856.79,-0.7317070000000001,16,Active
571,2025-09-28,0,0,5,3488.52,-15.170728999999996,94,High Risk
572,2025-04-05,0,0,1,67.44,1.578792,270,High Risk
573,2025-05-25,0,0,4,1297.8799999999999,4.233378,220,High Risk
574,2025-10-18,1,0,4,582.51,-13.408733999999999,74,High Risk
575,2025-04-29,0,0,1,123.97,-3.149139,246,High Risk
576,2025-11-09,1,0,4,1192.68,10.149130000000001,52,Medium Risk
577,2025-03-27,0,0,2,856.9000000000001,-13.482740000000002,279,High Risk
579,2025-10-14,1,0,6,1880.83,23.596077,78,High Risk
580,2025-09-27,0,0,3,1686.6,-0.03656300000000101,95,High Risk
581,2025-10-09,2,0,2,499.86,-20.742424,83,Medium Risk
582,2025-10-09,1,0,4,834.4300000000001,-5.095272,83,High Risk
583,2025-12-01,1,1,1,524.14,6.4407179999999995,30,Active
584,2025-10-26,2,0,7,1980.3200000000002,-30.749547000000003,66,Medium Risk
585,2025-11-06,1,0,6,2064.85,-26.378057,55,Medium Risk
586,2025-11-12,3,0,5,1498.26,21.518653,49,Medium Risk
587,2025-05-17,0,0,2,161.42,-10.978544,228,High Risk
588,2025-12-27,2,1,6,1836.65,-24.085784999999994,4,Active
589,2025-09-21,0,0,4,852.91,10.753361000000002,101,High Risk
590,2025-12-25,1,1,3,1264.29,24.5203,6,Active
591,2025-06-06,0,0,2,539.77,9.489099999999999,208,High Risk
592,2025-11-18,1,0,3,617.37,11.504332,43,Medium Risk
593,2025-10-27,1,0,2,686.86,0.1390740000000008,65,High Risk
594,2025-11-30,2,0,4,2409.99,-2.8526490000000044,31,Medium Risk
595,2025-11-03,1,0,4,1993.48,18.76172,58,Medium Risk
596,2025-11-28,1,0,3,815.13,7.149993000000001,33,Medium Risk
597,2025-05-23,0,0,2,477.74,9.028284,222,High Risk
598,2025-11-25,2,0,5,4183.73,26.59200099999999,36,Medium Risk
599,2025-10-21,1,0,3,1564.68,25.077286,71,High Risk
600,2025-04-26,0,0,2,372.45000000000005,2.8993149999999996,249,High Risk
601,2025-02-01,0,0,1,557.2,12.252840000000003,333,High Risk
602,2025-10-10,1,0,2,965.1600000000001,-1.5175990000000006,82,High Risk
603,2025-03-31,0,0,1,966.3,8.902339999999999,275,High Risk
604,2025-11-06,1,0,5,1478.01,-22.654305,55,Medium Risk
606,2025-10-27,1,0,4,664.16,10.314916,65,High Risk
607,2025-12-25,3,2,3,1277.57,7.174876999999995,6,Active
608,2025-06-26,0,0,3,644.59,7.407145999999999,188,High Risk
609,2025-11-11,1,0,6,1444.34,10.050195,50,Medium Risk
610,2025-05-06,0,0,2,529.38,-10.824801999999998,239,High Risk
611,2025-12-01,2,1,3,848.05,0.8757999999999981,30,Active
612,2025-12-29,1,1,2,1078.67,13.577344,2,Active
613,2025-05-12,0,0,3,850.52,-19.236481,233,High Risk
614,2025-11-10,1,0,2,668.69,8.803938999999998,51,Medium Risk
615,2025-10-17,2,0,5,1401.01,-10.559611,75,Medium Risk
616,2025-10-19,1,0,4,1935.9,-53.899153999999996,73,High Risk
617,2025-04-23,0,0,3,525.96,-6.070653999999999,252,High Risk
618,2025-12-31,1,1,4,1151.02,4.7985159999999984,0,Active
619,2025-10-25,1,0,1,199.96,4.05916,67,High Risk
620,2025-08-28,0,0,2,801.52,-27.457192000000006,125,High Risk
621,2025-11-09,1,0,4,844.88,14.333130000000002,52,Medium Risk
622,2025-12-20,1,1,3,1853.72,10.524286,11,Active
623,2025-11-12,1,0,3,1175.93,2.477958,49,Medium Risk
624,2025-11-12,1,0,3,1781.2599999999998,28.876164999999997,49,Medium Risk
625,2025-08-04,0,0,2,632.1999999999999,10.246677999999998,149,High Risk
626,2025-11-28,1,0,1,61.97,1.2675669999999997,33,Medium Risk
627,2025-11-04,1,0,1,176.62,2.3139760000000003,57,Medium Risk
628,2025-11-29,1,0,5,2038.29,40.128108999999995,32,Medium Risk
629,2025-11-11,1,0,4,489.67999999999995,-9.694363000000001,50,Medium Risk
630,2025-12-15,1,1,5,2416.01,30.454394999999998,16,Active
631,2025-07-14,0,0,3,662.14,5.878977,170,High Risk
632,2025-12-17,1,1,5,1000.89,-2.0502280000000006,14,Active
633,2025-04-12,0,0,2,322.44,6.926264000000001,263,High Risk
634,2025-12-21,2,1,3,499.14,4.916332,10,Active
635,2025-08-11,0,0,2,492.92,5.244576,142,High Risk
636,2025-06-02,0,0,3,541.39,7.433581,212,High Risk
637,2025-09-02,0,0,5,717.7,9.597985,120,High Risk
638,2025-05-26,0,0,4,1318.54,-1.8327570000000009,219,High Risk
639,2025-09-30,0,0,3,614.51,5.641834,92,High Risk
640,2025-07-18,0,0,2,315.22,-2.552765999999999,166,High Risk
641,2025-11-05,3,0,3,539.2,2.132477,56,Medium Risk
642,2025-12-12,2,2,5,2326.69,25.025772,19,Active
643,2025-11-07,1,0,3,662.65,-4.620086000000002,54,Medium Risk
644,2025-03-22,0,0,1,136.77,2.827325,284,High Risk
645,2025-12-20,1,1,5,976.25,5.050981,11,Active
646,2025-09-12,0,0,3,820.17,-14.381870999999997,110,High Risk
647,2025-07-29,0,0,3,1662.87,6.48243,155,High Risk
648,2025-10-31,2,0,6,832.8,9.052875999999998,61,Medium Risk
649,2025-09-02,0,0,7,2603.85,9.969725000000004,120,High Risk
650,2025-08-25,0,0,1,295.2,-8.69584,128,High Risk
651,2025-12-03,1,1,1,229.25,-9.697925,28,Active
652,2025-10-04,1,0,2,361.4,5.132505999999999,88,High Risk
653,2025-05-29,0,0,1,94.5,-1.5822999999999998,216,High Risk
654,2025-10-07,1,0,3,1141.74,11.869427,85,High Risk
655,2025-11-23,1,0,6,1751.31,18.563955,38,Medium Risk
656,2025-12-30,2,2,5,1505.71,-24.765897000000002,1,Active
657,2025-12-18,1,1,4,626.16,2.7629050000000004,13,Active
658,2025-10-08,1,0,5,1260.24,-26.465734,84,High Risk
659,2025-10-29,1,0,1,272.36,-8.641119999999999,63,High Risk
660,2025-08-23,0,0,6,2511.4700000000003,-54.993430999999994,130,High Risk
661,2025-12-20,1,1,5,945.53,-20.053315000000005,11,Active
662,2025-12-14,2,1,3,1170.23,9.275823,17,Active
663,2025-12-08,2,1,4,1315.98,1.8103010000000008,23,Active
664,2025-12-04,2,1,4,2105.86,-16.995445,27,Active
665,2025-07-17,0,0,3,328.44,5.124306,167,High Risk
666,2025-11-19,2,0,6,891.27,4.499344000000001,42,Medium Risk
667,2025-04-23,0,0,2,640.9399999999999,5.131085,252,High Risk
668,2025-12-23,2,2,4,1352.63,2.3823819999999998,8,Active
670,2025-08-20,0,0,3,493.64,7.0646640000000005,133,High Risk
671,2025-08-07,0,0,1,440.88,7.252632,146,High Risk
672,2025-08-05,0,0,4,683.26,-13.710808,148,High Risk
673,2025-07-06,0,0,4,685.1500000000001,-11.425409,178,High Risk
674,2025-12-08,1,1,1,127.68,2.061632,23,Active
675,2025-06-02,0,0,1,294.69,3.6939780000000004,212,High Risk
676,2025-11-20,1,0,5,760.9100000000001,2.1679480000000004,41,Medium Risk
677,2025-10-24,1,0,2,539.69,5.1666859999999994,68,High Risk
678,2025-08-20,0,0,2,1222.87,15.561505,133,High Risk
679,2025-04-06,0,0,3,853.58,-24.476480000000002,269,High Risk
680,2025-10-31,2,0,3,1110.09,13.915064999999998,61,Medium Risk
681,2025-08-12,0,0,4,1920.67,15.954695,141,High Risk
682,2025-04-04,0,0,2,652.92,10.107482,271,High Risk
683,2025-11-01,1,0,2,90.02,-0.7368320000000002,60,Medium Risk
684,2025-11-26,2,0,4,2142.45,25.636217000000002,35,Medium Risk
685,2025-01-24,0,0,1,437.16,5.987128000000001,341,High Risk
686,2025-07-27,0,0,2,711.77,-2.4799860000000002,157,High Risk
687,2025-12-15,3,1,3,422.58,-3.2574280000000018,16,Active
688,2025-12-06,1,1,5,748.29,9.988672999999999,25,Active
689,2025-10-18,1,0,4,419.52000000000004,-11.221487000000002,74,High Risk
691,2025-05-04,0,0,2,330.76,-9.128926,241,High Risk
692,2025-03-28,0,0,2,642.3,-0.14748999999999945,278,High Risk
693,2025-12-27,1,1,2,293.98,5.979341999999999,4,Active
694,2025-11-22,1,0,1,122.13,1.5998199999999996,39,Medium Risk
695,2025-10-20,1,0,4,2471.81,29.824797999999998,72,High Risk
696,2025-08-20,0,0,2,480.04999999999995,5.0729929999999985,133,High Risk
697,2025-03-20,0,0,3,786.19,14.338882000000002,286,High Risk
698,2025-11-06,1,0,6,2987.7400000000002,58.945018000000005,55,Medium Risk
699,2025-10-19,1,0,1,110.88,2.3480639999999995,73,High Risk
700,2025-09-23,0,0,2,914.06,-2.682618,99,High Risk
701,2025-12-05,1,1,2,491.29,8.872997000000002,26,Active
702,2025-06-17,0,0,3,956.81,4.799448,197,High Risk
703,2025-11-25,1,0,3,912.94,5.147047,36,Medium Risk
704,2025-12-22,3,1,5,1566.59,19.214487,9,Active
705,2025-10-14,1,0,3,974.17,8.554257999999999,78,High Risk
706,2025-08-30,0,0,3,391.44,4.2574119999999995,123,High Risk
707,2025-05-05,0,0,3,1476.22,-8.248207,240,High Risk
708,2025-09-30,0,0,4,328.28000000000003,-6.085185000000001,92,High Risk
709,2025-06-16,0,0,3,1548.7500000000002,26.190569,198,High Risk
710,2025-12-26,2,2,5,1227.28,-23.955305999999997,5,Active
711,2025-08-18,0,0,3,1691.22,5.407583999999999,135,High Risk
712,2025-05-06,0,0,3,674.6,8.809953,239,High Risk
713,2025-11-30,2,0,5,1005.66,18.868347,31,Medium Risk
714,2025-12-07,1,1,4,1186.48,-20.366804,24,Active
715,2025-11-22,1,0,5,1684.14,-23.19943,39,Medium Risk
716,2025-11-17,1,0,4,1057.22,16.526172,44,Medium Risk
717,2025-07-15,0,0,3,383.25,4.687964,169,High Risk
718,2025-08-07,0,0,1,33.58,0.4944400000000001,146,High Risk
719,2025-11-13,2,0,5,1312.79,-5.424745000000001,48,Medium Risk
720,2025-12-13,1,1,3,557.22,7.2718430000000005,18,Active
721,2025-09-13,0,0,5,907.31,10.639166,109,High Risk
722,2025-09-25,0,0,1,224.61,2.353015,97,High Risk
723,2025-08-13,0,0,1,228.86,3.240216,140,High Risk
724,2025-02-16,0,0,2,874.4399999999999,13.443589,318,High Risk
725,2025-12-30,2,1,6,1700.79,9.124841,1,Active
726,2025-06-03,0,0,4,931.85,10.879519,211,High Risk
727,2025-04-30,0,0,2,263.25,2.063683,245,High Risk
728,2025-12-10,2,1,7,1433.74,4.506557000000003,21,Active
729,2025-12-23,2,1,6,1414.1100000000001,13.743,8,Active
731,2025-11-24,1,0,1,157.75,2.8500749999999995,37,Medium Risk
732,2025-12-21,2,1,2,256.95000000000005,-9.62213,10,Active
733,2025-10-29,1,0,5,1929.2199999999998,-51.18890300000001,63,High Risk
734,2025-09-17,0,0,4,1391.68,10.061142000000002,105,High Risk
735,2025-05-04,0,0,1,87.07,1.0438079999999998,241,High Risk
736,2025-12-02,1,1,2,360.58,3.2704799999999996,29,Active
737,2025-08-28,0,0,4,507.45,6.742074000000001,125,High Risk
738,2025-12-06,1,1,1,160.59,-4.393374,25,Active
739,2025-12-12,2,1,4,1631.6499999999999,15.055359,19,Active
740,2025-03-04,0,0,3,2222.51,21.579664,302,High Risk
741,2025-09-14,0,0,3,226.0,-0.9788440000000005,108,High Risk
742,2025-10-26,2,0,3,336.15,-4.701627,66,Medium Risk
743,2025-08-18,0,0,2,700.94,6.1652260000000005,135,High Risk
745,2025-06-30,0,0,1,103.08,0.830492,184,High Risk
746,2025-11-22,1,0,9,2624.09,9.005687000000004,39,Medium Risk
747,2025-11-14,1,0,3,704.5699999999999,5.463597999999999,47,Medium Risk
748,2025-09-28,0,0,3,1148.05,14.600890999999999,94,High Risk
749,2025-08-18,0,0,5,634.01,-8.921538,135,High Risk
750,2025-10-06,1,0,5,1832.96,-33.250510000000006,86,High Risk
751,2025-12-19,2,1,3,691.8,10.948862000000002,12,Active
752,2025-12-10,1,1,4,1258.88,-3.622287000000002,21,Active
753,2025-04-21,0,0,2,735.9799999999999,5.5446719999999985,254,High Risk
754,2025-10-11,1,0,3,1951.56,42.977672000000005,81,High Risk
755,2025-07-07,0,0,2,757.86,-17.153340000000004,177,High Risk
756,2025-12-18,1,1,5,1862.3400000000001,19.913616,13,Active
757,2025-04-12,0,0,2,379.43,7.38647,263,High Risk
758,2025-12-02,1,1,3,634.1899999999999,7.921732,29,Active
759,2025-06-02,0,0,1,232.25,4.994,212,High Risk
761,2025-11-30,1,0,2,1040.54,9.638217999999998,31,Medium Risk
762,2025-08-30,0,0,1,107.96,-3.371148,123,High Risk
763,2025-12-17,2,1,4,843.95,-4.305896000000001,14,Active
764,2025-09-16,0,0,2,472.15,3.5421210000000003,106,High Risk
765,2025-12-01,2,1,3,461.55,3.589143,30,Active
766,2025-11-19,1,0,3,1030.6100000000001,-8.394893,42,Medium Risk
767,2025-11-24,1,0,5,1364.56,-11.011606999999998,37,Medium Risk
768,2025-07-12,0,0,2,849.2,2.4061970000000006,172,High Risk
769,2025-10-30,1,0,6,697.79,-5.713959999999997,62,High Risk
770,2025-08-04,0,0,1,398.45,-6.43441,149,High Risk
771,2025-10-19,1,0,4,2131.41,38.353208,73,High Risk
772,2025-11-02,1,0,3,708.75,6.103833999999999,59,Medium Risk
773,2025-12-03,4,1,7,1722.24,-12.141127999999995,28,Active
774,2025-10-26,1,0,3,518.5600000000001,-2.230186999999999,66,High Risk
775,2025-05-02,0,0,1,389.45,-21.575635000000002,243,High Risk
776,2025-12-24,2,2,4,1239.79,12.833925,7,Active
777,2025-05-27,0,0,4,831.9100000000001,14.250537000000001,218,High Risk
779,2025-09-11,0,0,1,914.04,5.165127999999998,111,High Risk
780,2025-10-26,2,0,3,1761.93,-53.581965000000004,66,Medium Risk
781,2025-12-14,1,1,5,1712.69,6.482235999999998,17,Active
782,2025-11-17,1,0,5,1645.98,28.478019999999997,44,Medium Risk
783,2025-08-02,0,0,2,1254.23,23.928413999999997,151,High Risk
784,2025-06-27,0,0,2,457.4,4.67134,187,High Risk
785,2025-11-24,1,0,2,276.58,0.8439620000000003,37,Medium Risk
786,2025-11-25,3,0,3,588.7,4.266590000000001,36,Medium Risk
787,2025-12-23,2,1,4,2126.7,-22.986940000000004,8,Active
788,2025-10-17,2,0,5,703.59,2.0235140000000005,75,Medium Risk
789,2025-06-27,0,0,2,830.6800000000001,9.2584,187,High Risk
790,2025-12-25,2,1,5,1146.69,-1.522700999999996,6,Active
791,2025-09-06,0,0,2,929.34,20.164378,116,High Risk
